Effective date ,consumer discretionary,consumer staples,materials,industrials,energy,financials,utilities
2012-07-27,350.0,367.68,221.42,313.12,528.23,198.88,193.34
2012-07-30,348.78,369.64,221.38,312.25,529.55,198.19,194.17
2012-07-31,344.64,368.3,219.97,311.15,523.7,197.44,192.51
2012-08-01,342.81,366.35,219.89,309.31,526.23,196.56,191.17
2012-08-02,343.54,363.48,217.21,307.54,517.51,194.8,189.77
2012-08-03,350.35,369.35,221.28,314.09,529.72,199.79,191.94
2012-08-06,351.58,368.9,223.66,314.18,530.48,200.09,191.33
2012-08-07,354.8,367.26,226.04,317.07,537.5,201.17,189.52
2012-08-08,353.23,369.33,226.43,316.73,538.4,200.96,189.56
2012-08-09,352.85,367.8,227.57,316.78,540.36,200.83,189.66
2012-08-10,352.93,367.71,227.54,318.25,542.1,200.96,190.28
2012-08-13,352.82,367.4,225.82,317.55,539.38,200.96,189.47
2012-08-14,353.41,368.9,224.66,317.09,538.87,200.84,189.44
2012-08-15,354.72,369.18,225.28,317.45,537.29,201.49,188.39
2012-08-16,357.64,369.86,228.45,320.35,542.49,202.84,187.72
2012-08-17,359.28,370.26,228.16,321.92,541.32,203.42,187.45
2012-08-20,357.56,370.11,227.95,321.26,539.98,203.98,187.63
2012-08-21,356.94,367.91,227.9,320.22,538.01,204.47,186.36
2012-08-22,357.88,366.74,230.12,318.82,539.45,204.17,185.98
2012-08-23,355.59,363.84,226.28,316.24,534.14,202.17,184.03
2012-08-24,358.38,367.09,225.95,317.85,537.64,203.42,184.92
2012-08-27,357.85,367.38,224.51,316.97,537.0,203.27,185.25
2012-08-28,358.37,367.84,223.96,315.89,537.93,202.95,184.87
2012-08-29,360.1,366.98,224.77,315.86,534.82,203.37,184.23
2012-08-30,358.05,365.37,222.52,312.84,529.06,202.24,183.45
2012-08-31,359.12,365.92,224.9,314.5,533.54,203.39,183.27
2012-09-04,358.48,367.46,221.59,311.59,529.83,203.61,183.81
2012-09-05,359.01,366.35,222.54,310.41,528.26,203.56,183.03
2012-09-06,367.13,370.97,228.3,317.65,538.87,208.5,185.09
2012-09-07,369.17,368.06,232.81,320.39,547.66,210.72,184.47
2012-09-10,368.29,367.24,232.28,318.26,545.2,208.83,184.18
2012-09-11,368.33,366.46,233.12,319.98,550.17,210.56,183.62
2012-09-12,369.59,363.76,232.73,321.54,552.33,211.53,182.65
2012-09-13,374.86,370.05,238.69,324.89,562.54,216.98,185.28
2012-09-14,376.47,367.67,241.58,327.03,569.9,218.78,183.88
2012-09-17,374.81,368.39,238.01,325.48,565.44,216.46,182.82
2012-09-18,373.06,370.13,237.35,325.59,561.37,215.49,182.01
2012-09-19,376.8,371.22,238.7,326.52,556.12,215.33,182.4
2012-09-20,376.48,373.32,238.35,323.55,558.53,214.11,183.07
2012-09-21,376.26,372.13,237.44,322.97,559.57,213.49,183.18
2012-09-24,374.93,372.83,236.36,322.35,556.66,213.48,185.0
2012-09-25,370.62,369.94,232.76,318.5,551.69,210.22,184.43
2012-09-26,368.13,369.83,231.47,317.03,546.8,208.7,184.84
2012-09-27,371.89,371.11,234.26,320.2,553.93,210.87,184.02
2012-09-28,370.26,369.97,232.88,319.31,551.19,210.07,184.89
2012-10-01,370.24,372.49,233.61,320.66,554.18,211.05,184.12
2012-10-02,369.33,372.6,232.33,320.48,554.42,211.57,184.91
2012-10-03,372.33,373.77,231.23,321.79,548.24,213.21,185.93
2012-10-04,375.55,375.41,234.12,323.43,553.75,216.35,187.06
2012-10-05,376.79,376.75,235.18,324.53,552.93,216.43,186.7
2012-10-08,375.74,375.57,234.9,323.64,553.7,216.16,186.89
2012-10-09,369.97,372.21,232.43,319.87,553.75,214.48,186.74
2012-10-10,367.47,370.67,230.12,317.2,543.84,214.63,186.25
2012-10-11,365.75,369.48,230.84,318.14,547.08,215.75,186.41
2012-10-12,365.78,370.23,229.74,318.39,544.24,212.78,185.33
2012-10-15,369.64,372.29,231.7,320.4,547.04,215.34,186.31
2012-10-16,372.76,373.37,237.2,323.7,555.46,216.75,186.87
2012-10-17,375.0,374.21,239.23,325.79,562.02,219.38,189.21
2012-10-18,375.06,372.47,239.37,326.38,562.19,219.75,190.01
2012-10-19,368.73,367.83,234.58,320.64,553.76,216.93,188.72
2012-10-22,367.21,367.99,235.43,319.68,551.38,216.88,188.0
2012-10-23,364.22,363.1,228.33,316.09,538.35,213.33,186.3
2012-10-24,362.71,363.03,228.23,314.28,534.98,213.34,185.09
2012-10-25,361.98,365.2,227.6,315.86,539.93,213.85,185.88
2012-10-26,363.05,364.08,228.02,315.9,540.44,212.58,185.88
2012-10-31,364.23,364.96,227.64,317.23,539.94,213.88,187.44
2012-11-01,368.82,364.86,232.1,322.91,543.14,216.68,185.28
2012-11-02,368.13,362.68,227.52,320.32,533.87,215.18,183.98
2012-11-05,369.24,362.18,229.21,321.82,537.74,214.87,180.92
2012-11-06,371.37,364.56,231.63,325.35,546.16,217.46,180.89
2012-11-07,366.8,360.27,228.02,317.74,529.44,209.8,176.96
2012-11-08,360.92,356.44,224.85,314.29,520.71,208.02,176.7
2012-11-09,359.5,356.78,224.49,315.18,520.82,208.5,175.48
2012-11-12,359.55,356.43,224.31,316.17,521.54,208.59,173.94
2012-11-13,360.41,355.91,223.5,314.82,518.57,207.19,174.54
2012-11-14,354.97,352.39,219.7,307.07,511.96,203.46,172.98
2012-11-15,354.7,351.96,218.78,306.94,512.49,204.03,171.8
2012-11-16,357.16,354.12,219.39,307.8,514.35,205.28,173.68
2012-11-19,364.8,359.97,225.68,313.79,525.8,209.13,173.66
2012-11-20,366.67,361.22,225.79,313.87,523.72,210.22,173.26
2012-11-21,367.93,361.94,225.98,314.31,526.61,210.33,172.57
2012-11-23,372.73,367.24,229.21,318.47,533.58,212.92,172.12
2012-11-26,371.03,364.67,229.14,318.7,529.21,211.97,174.34
2012-11-27,369.41,364.15,228.28,317.77,524.2,209.99,174.75
2012-11-28,374.12,367.4,229.24,320.66,529.88,210.99,175.35
2012-11-29,375.02,368.94,230.62,322.25,530.38,211.95,176.35
2012-11-30,375.15,370.18,230.95,321.5,530.21,211.6,178.1
2012-12-03,373.16,368.9,226.72,318.14,526.97,210.82,176.98
2012-12-04,371.76,367.96,226.85,318.9,524.95,210.19,176.05
2012-12-05,370.52,368.21,224.11,322.25,528.62,212.88,178.81
2012-12-06,372.66,368.87,224.67,322.61,530.23,213.5,178.47
2012-12-07,373.73,371.2,226.53,324.42,533.69,215.17,178.56
2012-12-10,371.67,370.79,228.05,325.76,533.16,214.54,178.61
2012-12-11,372.68,371.15,229.74,326.5,536.09,215.55,178.95
2012-12-12,373.03,370.16,229.22,327.24,538.22,216.66,178.74
2012-12-13,370.69,369.39,228.23,325.8,533.45,215.28,177.97
2012-12-14,369.13,368.9,230.25,325.38,531.05,214.67,177.34
2012-12-17,375.94,369.58,232.47,328.32,535.74,219.18,179.98
2012-12-18,380.13,369.67,235.33,332.25,544.76,222.37,181.36
2012-12-19,377.29,365.83,234.07,329.84,540.42,220.84,179.83
2012-12-20,378.36,368.01,236.28,331.05,544.35,223.92,180.57
2012-12-21,374.54,364.31,234.35,328.97,538.03,221.36,179.61
2012-12-24,375.26,363.03,235.46,328.02,534.15,221.12,179.0
2012-12-26,371.57,360.04,236.92,326.95,532.16,220.79,177.36
2012-12-27,371.97,360.36,235.95,326.52,531.43,220.01,176.97
2012-12-28,368.67,356.83,232.93,322.71,522.03,218.22,175.22
2012-12-31,376.06,360.78,237.62,328.75,532.96,221.24,177.66
2013-01-02,384.23,370.28,243.21,336.51,545.39,227.61,180.88
2013-01-03,385.02,369.15,241.55,336.38,544.85,227.23,180.88
2013-01-04,386.34,370.35,244.39,338.78,550.56,230.09,181.86
2013-01-07,385.28,367.9,243.9,337.49,546.06,229.34,179.78
2013-01-08,384.29,367.03,244.34,334.83,545.19,228.74,179.45
2013-01-09,384.96,367.85,245.89,337.94,544.08,228.29,179.05
2013-01-10,387.07,370.24,246.88,339.95,549.24,231.44,179.89
2013-01-11,387.63,371.48,246.42,338.7,550.46,230.65,180.01
2013-01-14,388.48,372.76,246.64,339.77,550.41,230.06,179.75
2013-01-15,391.15,373.93,246.75,340.87,552.49,230.97,180.3
2013-01-16,390.33,373.31,245.31,339.5,554.2,231.25,179.4
2013-01-17,394.52,375.65,247.09,342.8,558.03,231.01,180.1
2013-01-18,395.22,377.07,248.46,346.23,563.07,231.35,181.65
2013-01-22,396.08,376.93,250.7,347.52,567.98,233.43,183.13
2013-01-23,396.41,376.82,249.6,347.65,565.89,233.34,182.58
2013-01-24,399.27,377.8,250.2,349.34,568.31,234.44,183.45
2013-01-25,403.37,379.71,251.14,350.81,573.26,235.54,184.46
2013-01-28,401.53,380.06,248.66,350.81,571.38,234.49,184.14
2013-01-29,400.05,382.27,250.11,351.81,580.33,235.48,185.55
2013-01-30,399.35,381.66,248.72,348.76,576.47,234.43,185.61
2013-01-31,397.27,381.12,246.55,347.22,573.41,234.02,186.04
2013-02-01,399.62,384.09,249.52,351.04,578.72,237.28,186.41
2013-02-04,394.8,380.63,247.02,347.62,573.23,234.2,185.19
2013-02-05,399.09,384.95,248.34,350.88,577.41,236.87,185.55
2013-02-06,399.84,385.49,248.74,350.95,577.57,237.26,185.96
2013-02-07,398.74,387.53,247.26,350.65,574.53,236.33,186.26
2013-02-08,401.87,387.35,248.78,351.83,579.27,237.18,186.24
2013-02-11,400.66,386.96,248.25,351.72,576.04,238.04,186.6
2013-02-12,402.16,386.41,248.65,353.26,577.85,239.84,187.35
2013-02-13,403.02,386.66,249.3,355.11,579.07,239.29,186.94
2013-02-14,403.05,387.22,248.28,355.5,582.1,240.03,185.25
2013-02-15,403.53,388.08,248.08,355.71,575.96,239.26,185.76
2013-02-19,405.31,392.12,247.03,358.89,582.61,241.31,187.46
2013-02-20,398.97,391.56,240.03,354.06,572.03,237.86,187.04
2013-02-21,395.55,392.64,237.79,350.98,568.2,235.77,186.19
2013-02-22,397.84,394.67,240.76,353.72,573.57,238.67,188.16
2013-02-25,391.33,389.41,235.36,346.22,559.15,232.26,186.2
2013-02-26,395.16,390.76,237.92,348.28,564.35,233.38,186.83
2013-02-27,401.12,393.14,241.91,354.75,572.96,237.16,188.56
2013-02-28,401.16,392.78,242.27,354.41,573.39,236.67,189.0
2013-03-01,403.55,394.01,242.5,353.53,572.13,237.4,189.42
2013-03-04,407.38,397.13,242.74,353.14,570.75,239.42,191.22
2013-03-05,411.49,398.41,244.26,357.99,574.87,241.42,192.3
2013-03-06,411.16,397.59,246.42,358.21,575.16,243.04,192.03
2013-03-07,411.78,397.49,247.08,358.3,576.61,244.64,191.19
2013-03-08,416.31,398.17,249.17,361.41,579.21,245.46,191.64
2013-03-11,417.38,398.46,250.17,362.42,579.42,247.31,192.19
2013-03-12,415.94,398.0,250.44,360.45,580.15,245.75,191.52
2013-03-13,418.05,398.22,249.86,362.12,579.07,246.61,192.26
2013-03-14,418.68,399.68,251.47,364.14,586.61,248.1,192.69
2013-03-15,416.93,397.73,251.65,364.1,585.73,248.77,193.93
2013-03-18,413.91,396.64,249.83,362.0,580.57,246.4,192.82
2013-03-19,410.87,399.58,248.84,361.6,575.11,245.1,193.27
2013-03-20,415.6,403.46,250.62,361.89,578.44,246.53,194.69
2013-03-21,412.19,402.34,246.55,358.54,575.41,243.85,193.74
2013-03-22,417.0,406.01,246.73,360.97,580.13,245.13,194.11
2013-03-25,416.26,405.61,244.91,358.05,577.93,244.42,193.63
2013-03-26,418.51,409.36,246.31,359.74,584.09,245.97,195.47
2013-03-27,418.73,408.42,246.25,359.59,585.81,244.84,196.24
2013-03-28,420.27,410.47,247.52,361.89,583.98,245.41,198.69
2013-04-01,417.03,410.4,245.14,357.91,583.88,244.23,198.3
2013-04-02,420.59,414.86,242.86,357.43,581.14,245.77,199.02
2013-04-03,416.31,410.24,240.6,354.78,571.78,241.49,198.45
2013-04-04,418.71,412.38,242.55,356.21,571.12,243.67,200.25
2013-04-05,417.01,409.59,241.55,355.38,571.16,242.95,201.12
2013-04-08,421.5,414.02,242.41,357.5,574.0,245.47,202.73
2013-04-09,420.47,413.66,245.1,358.57,578.31,246.44,202.06
2013-04-10,425.28,416.83,246.8,363.33,581.22,249.38,203.62
2013-04-11,428.95,418.65,247.68,364.31,583.87,250.11,204.21
2013-04-12,431.03,420.17,244.1,362.41,576.11,249.04,204.85
2013-04-15,419.97,413.86,234.68,351.4,553.79,243.52,201.96
2013-04-16,425.83,420.98,239.02,356.32,559.74,247.45,204.33
2013-04-17,421.73,417.42,235.56,350.57,548.87,242.72,203.25
2013-04-18,416.76,416.89,234.92,348.74,552.73,240.21,203.99
2013-04-19,421.95,423.37,237.65,349.88,552.56,243.61,206.94
2013-04-22,423.78,424.41,239.96,349.72,558.32,243.83,206.81
2013-04-23,428.08,427.79,242.01,352.43,564.69,248.23,207.32
2013-04-24,428.19,420.37,245.72,356.03,571.3,249.92,207.95
2013-04-25,431.92,421.66,248.29,357.49,570.45,251.18,208.13
2013-04-26,430.13,421.72,244.86,357.17,570.34,250.1,208.09
2013-04-29,431.67,423.09,248.56,358.7,575.94,251.21,209.79
2013-04-30,432.6,422.39,248.87,358.85,578.84,252.0,210.4
2013-05-01,430.45,421.73,244.51,354.59,569.36,249.27,208.36
2013-05-02,434.56,423.28,246.2,358.67,576.68,251.3,207.83
2013-05-03,440.1,425.16,250.66,364.64,587.07,253.91,207.45
2013-05-06,441.31,421.93,251.27,366.64,590.35,256.54,204.5
2013-05-07,444.73,425.35,253.51,370.03,594.33,257.98,206.34
2013-05-08,445.55,425.5,255.76,372.4,595.6,259.77,204.51
2013-05-09,446.1,422.52,255.36,372.03,593.95,257.75,201.26
2013-05-10,449.74,424.37,255.28,373.23,591.2,258.95,201.77
2013-05-13,449.7,425.04,253.22,371.98,591.06,259.85,200.57
2013-05-14,454.22,429.64,256.16,376.23,598.67,264.28,201.89
2013-05-15,456.78,434.1,257.57,377.8,596.44,266.78,203.51
2013-05-16,451.53,431.25,256.31,376.03,593.27,264.86,201.83
2013-05-17,456.07,431.84,259.4,381.46,602.63,268.47,203.88
2013-05-20,454.3,427.65,259.48,382.52,610.38,268.96,202.94
2013-05-21,456.36,427.65,258.97,382.94,610.14,269.65,203.17
2013-05-22,452.15,427.04,255.68,379.88,602.63,266.81,199.84
2013-05-23,450.71,425.3,255.45,378.47,601.43,265.08,198.33
2013-05-24,449.86,429.37,254.74,377.54,599.35,265.42,196.3
2013-05-28,453.96,429.77,256.98,379.49,605.39,268.11,193.97
2013-05-29,449.47,421.52,256.32,377.36,604.25,268.18,190.99
2013-05-30,448.85,419.87,256.89,379.21,602.87,271.05,191.39
2013-05-31,443.96,412.3,253.01,375.42,590.86,266.8,190.25
2013-06-03,446.35,416.79,254.45,377.64,596.79,267.2,190.63
2013-06-04,444.17,416.89,253.99,375.34,592.09,264.79,189.84
2013-06-05,436.92,411.95,248.62,369.16,585.45,260.3,188.07
2013-06-06,441.33,413.91,250.08,371.45,589.28,264.03,190.28
2013-06-07,449.3,419.01,252.21,378.03,596.22,268.46,191.64
2013-06-10,447.9,418.73,253.38,376.9,594.6,268.67,191.25
2013-06-11,443.63,417.45,249.87,373.66,586.23,263.99,190.02
2013-06-12,438.78,415.11,248.58,370.93,581.85,261.47,188.0
2013-06-13,446.55,418.94,252.94,376.0,591.98,266.18,191.14
2013-06-14,445.4,418.06,251.31,374.32,586.24,262.85,191.34
2013-06-17,447.71,421.44,253.19,376.69,593.84,265.35,191.96
2013-06-18,452.3,423.29,254.41,381.56,597.23,267.0,193.3
2013-06-19,447.31,414.88,252.48,376.17,591.24,263.27,188.85
2013-06-20,435.39,402.28,245.82,367.08,575.13,257.59,183.44
2013-06-21,436.55,407.98,245.17,367.24,576.99,257.96,185.85
2013-06-24,432.29,406.06,241.05,361.17,568.18,253.31,185.81
2013-06-25,436.18,406.34,242.68,365.0,574.49,258.07,188.09
2013-06-26,441.74,410.51,243.26,368.94,578.5,260.55,190.51
2013-06-27,445.74,412.24,243.0,372.25,579.78,263.86,190.7
2013-06-28,447.29,409.77,241.61,369.95,578.54,262.06,191.4
2013-07-01,450.23,412.79,243.45,373.24,581.76,263.33,188.89
2013-07-02,451.11,413.36,242.63,369.23,583.06,263.43,188.79
2013-07-03,453.34,412.32,242.5,369.68,583.21,262.53,188.51
2013-07-05,458.02,413.13,244.16,375.23,589.59,267.15,187.6
2013-07-08,462.09,417.15,245.53,376.35,593.72,269.18,190.29
2013-07-09,464.09,420.55,249.41,381.81,600.05,271.43,191.72
2013-07-10,464.42,421.1,249.18,381.5,596.56,269.73,192.64
2013-07-11,471.1,427.53,253.24,387.51,602.11,272.2,195.77
2013-07-12,473.71,428.03,252.44,385.27,604.48,274.37,196.44
2013-07-15,472.14,428.18,252.93,386.31,604.05,275.41,199.55
2013-07-16,469.57,426.73,250.91,384.21,600.67,274.32,198.55
2013-07-17,470.1,427.37,253.39,385.48,603.36,275.58,198.36
2013-07-18,472.56,428.78,253.43,388.81,609.03,279.27,200.29
2013-07-19,472.23,431.02,254.67,393.64,617.28,279.31,200.14
2013-07-22,471.96,430.35,255.45,393.83,615.76,281.22,200.03
2013-07-23,471.14,429.28,256.14,393.58,616.96,280.52,200.6
2013-07-24,469.77,426.58,253.77,390.86,611.06,278.15,197.5
2013-07-25,470.12,428.46,256.15,390.85,614.24,278.4,199.24
2013-07-26,471.85,428.26,255.21,389.88,612.55,278.07,199.95
2013-07-29,469.27,427.01,256.51,388.57,607.37,275.99,200.35
2013-07-30,468.03,426.45,255.85,390.02,605.65,275.74,200.86
2013-07-31,470.27,425.66,254.92,390.68,607.46,275.89,199.44
2013-08-01,477.95,430.01,257.08,397.38,614.56,280.5,200.93
2013-08-02,481.3,430.21,258.49,398.23,610.96,280.43,200.76
2013-08-05,480.27,430.53,257.83,396.73,609.26,279.78,199.34
2013-08-06,477.94,429.93,255.36,393.71,606.25,277.38,198.15
2013-08-07,473.95,427.68,255.37,392.89,604.15,275.15,199.05
2013-08-08,477.27,429.77,259.26,394.56,607.54,275.81,199.84
2013-08-09,475.95,427.89,260.74,393.43,604.56,275.04,198.48
2013-08-12,475.54,426.68,260.23,393.73,601.33,273.78,197.21
2013-08-13,475.35,426.8,260.86,395.4,602.34,274.95,196.11
2013-08-14,470.28,423.75,260.42,392.43,599.92,273.94,194.62
2013-08-15,461.98,417.06,258.43,388.0,595.94,269.96,191.88
2013-08-16,460.29,414.23,256.44,388.39,593.49,269.49,189.82
2013-08-19,458.46,412.56,254.3,386.7,584.37,265.9,188.32
2013-08-20,462.61,412.22,255.79,386.78,587.04,268.26,189.91
2013-08-21,458.71,409.11,253.98,384.27,583.87,266.57,187.7
2013-08-22,463.58,410.93,256.92,389.15,591.73,269.55,188.93
2013-08-23,463.67,413.41,259.12,389.52,596.12,269.78,190.4
2013-08-26,462.64,408.76,259.11,388.27,594.64,268.22,188.9
2013-08-27,455.2,406.26,254.43,380.54,591.05,261.71,188.82
2013-08-28,457.15,403.32,253.92,380.78,601.53,262.02,189.38
2013-08-29,459.15,405.12,254.75,381.59,594.99,262.76,188.38
2013-08-30,456.18,406.32,254.43,379.9,594.84,261.5,188.44
2013-09-03,459.58,406.25,255.86,381.9,598.33,263.7,186.31
2013-09-04,464.22,408.07,258.15,385.55,601.48,265.7,186.04
2013-09-05,464.65,407.68,258.79,386.62,602.98,266.29,185.34
2013-09-06,463.66,408.2,258.25,386.29,603.11,266.2,186.38
2013-09-09,467.93,411.33,262.17,390.98,609.27,269.24,187.14
2013-09-10,472.45,411.66,264.48,396.59,609.37,272.43,188.48
2013-09-11,475.7,414.76,266.1,398.59,613.98,272.79,186.75
2013-09-12,474.64,414.15,263.39,396.75,610.33,270.82,186.14
2013-09-13,476.14,417.52,265.18,397.69,610.62,271.33,187.59
2013-09-16,478.0,421.23,267.98,402.73,610.72,274.31,188.0
2013-09-17,480.77,422.59,267.32,405.06,613.31,275.54,189.03
2013-09-18,486.47,427.89,273.47,410.25,620.75,278.27,194.7
2013-09-19,486.51,425.89,272.43,410.81,619.42,276.95,193.81
2013-09-20,483.29,423.28,268.93,405.2,614.58,275.65,191.0
2013-09-23,479.76,421.12,267.28,404.63,611.53,271.64,193.22
2013-09-24,480.43,418.17,267.08,405.9,611.76,269.89,193.03
2013-09-25,477.94,415.05,267.68,404.31,611.45,271.32,191.62
2013-09-26,482.25,417.16,269.28,405.75,611.83,271.43,191.37
2013-09-27,482.49,414.6,266.06,403.21,609.94,270.36,190.07
2013-09-30,480.3,410.24,265.01,400.7,604.86,268.37,189.84
2013-10-01,484.54,412.61,266.23,403.59,608.14,270.3,190.52
2013-10-02,484.22,411.71,266.85,402.15,609.72,270.07,190.8
2013-10-03,479.3,409.83,264.52,397.69,604.6,267.91,188.44
2013-10-04,483.51,410.53,268.29,399.55,609.76,270.26,188.83
2013-10-07,476.76,408.57,265.19,397.38,605.45,267.02,187.99
2013-10-08,468.89,408.47,260.8,392.74,599.32,263.53,189.2
2013-10-09,467.16,408.89,261.31,392.07,597.37,264.43,190.03
2013-10-10,477.78,416.62,266.71,402.57,607.65,272.16,192.84
2013-10-11,481.53,417.7,268.17,404.84,613.92,273.73,193.72
2013-10-14,483.34,419.34,269.02,405.76,617.74,274.95,192.6
2013-10-15,479.42,415.76,267.47,401.99,615.08,272.87,189.93
2013-10-16,485.21,421.53,270.24,404.59,623.49,278.75,191.81
2013-10-17,488.81,425.8,273.71,407.99,624.83,281.23,194.89
2013-10-18,491.81,426.62,274.61,412.58,630.27,281.92,195.42
2013-10-21,492.83,425.45,274.58,414.16,627.86,281.39,195.02
2013-10-22,496.34,431.29,278.49,416.53,632.11,281.83,197.5
2013-10-23,493.39,431.83,276.69,416.56,623.6,279.44,197.56
2013-10-24,498.1,431.01,278.11,419.64,627.24,279.77,197.1
2013-10-25,501.55,432.23,278.78,421.71,629.82,280.94,199.35
2013-10-28,500.39,437.42,277.26,421.33,630.71,280.35,198.89
2013-10-29,503.61,441.29,278.07,422.71,634.86,281.25,199.14
2013-10-30,501.26,437.76,276.44,421.02,630.89,279.98,197.83
2013-10-31,502.39,435.38,275.9,420.92,629.49,276.82,196.78
2013-11-01,503.63,437.16,275.25,424.07,627.55,277.54,198.24
2013-11-04,505.42,437.61,276.42,425.5,635.79,277.79,198.69
2013-11-05,505.46,438.54,275.3,424.92,630.9,276.51,197.16
2013-11-06,504.24,443.36,277.04,426.56,634.64,277.42,199.77
2013-11-07,493.81,437.12,273.44,421.77,625.19,274.25,197.83
2013-11-08,501.6,438.69,278.47,427.59,634.08,280.51,197.42
2013-11-11,502.41,438.09,278.35,427.46,635.12,280.78,197.45
2013-11-12,501.3,438.53,277.53,427.57,629.63,278.17,195.63
2013-11-13,509.27,442.27,278.73,429.73,633.7,280.46,196.18
2013-11-14,512.79,445.14,281.03,431.4,637.11,282.83,197.85
2013-11-15,514.32,446.03,282.8,432.84,641.56,284.25,199.04
2013-11-18,510.62,444.47,280.88,433.53,637.59,284.08,198.86
2013-11-19,508.52,442.86,280.18,430.66,638.71,284.59,197.45
2013-11-20,505.87,440.79,277.9,428.41,636.82,283.58,195.09
2013-11-21,510.47,441.67,280.08,431.73,642.13,287.7,195.59
2013-11-22,513.59,443.99,281.57,435.21,645.71,289.05,195.52
2013-11-25,513.95,443.14,279.61,433.54,640.37,289.3,194.72
2013-11-26,516.7,442.07,279.03,434.81,638.17,289.11,192.8
2013-11-27,518.38,442.36,279.28,436.62,633.67,290.07,192.27
2013-11-29,519.14,441.58,278.88,434.91,632.66,288.92,192.17
2013-12-02,516.54,439.45,278.32,432.87,632.96,288.32,191.44
2013-12-03,512.08,441.41,274.91,429.85,635.05,285.67,192.51
2013-12-04,510.85,439.53,276.2,428.27,632.34,286.31,192.93
2013-12-05,510.79,435.63,274.43,428.27,629.61,283.71,191.5
2013-12-06,515.27,441.96,278.36,434.52,632.93,287.68,193.77
2013-12-09,514.62,442.84,279.73,435.67,633.49,288.74,192.71
2013-12-10,515.13,439.08,280.48,434.63,631.75,287.82,190.71
2013-12-11,510.01,439.96,275.73,428.04,622.73,283.66,189.17
2013-12-12,507.98,434.04,275.26,428.26,625.69,283.64,189.35
2013-12-13,509.36,432.96,276.43,429.86,623.3,284.01,189.09
2013-12-16,512.98,432.83,277.64,434.05,629.28,285.57,190.2
2013-12-17,511.3,430.84,279.08,433.89,625.48,283.88,189.8
2013-12-18,519.3,438.01,282.75,440.92,635.81,290.54,192.32
2013-12-19,518.45,437.22,283.46,440.68,637.23,290.11,190.91
2013-12-20,520.45,438.85,284.16,443.88,638.04,291.44,192.65
2013-12-23,523.05,437.93,285.41,445.49,638.26,293.15,191.99
2013-12-24,524.46,438.51,288.49,447.89,642.32,293.68,192.65
2013-12-26,527.84,440.43,290.12,450.97,647.83,294.15,191.86
2013-12-27,526.0,441.54,290.79,450.5,650.97,293.91,192.22
2013-12-30,527.97,442.83,290.89,450.34,645.77,293.54,192.77
2013-12-31,530.1,442.62,291.64,452.46,651.67,294.71,193.21
2014-01-02,527.44,437.82,289.56,446.64,643.16,293.1,190.23
2014-01-03,526.13,437.02,289.03,447.85,641.53,294.99,189.68
2014-01-06,523.0,435.14,287.3,445.17,641.93,295.42,189.86
2014-01-07,525.93,437.46,286.84,447.34,647.66,295.54,191.59
2014-01-08,525.03,434.35,288.42,446.96,643.24,296.53,190.54
2014-01-09,524.4,436.23,287.22,448.58,640.88,297.52,191.63
2014-01-10,526.38,436.99,288.25,449.33,641.83,297.12,194.39
2014-01-13,516.14,434.2,284.17,444.25,629.63,292.71,192.61
2014-01-14,520.09,436.58,288.15,448.82,636.5,295.01,192.78
2014-01-15,521.32,436.71,290.01,451.93,634.47,298.51,192.37
2014-01-16,518.92,436.74,290.42,450.47,634.96,296.67,193.62
2014-01-17,516.43,433.24,289.8,448.04,634.62,295.62,193.57
2014-01-21,515.49,434.72,291.42,448.15,637.84,295.86,195.8
2014-01-22,516.86,434.17,288.75,449.16,639.89,296.16,196.02
2014-01-23,513.29,430.1,284.5,444.0,632.71,291.2,195.42
2014-01-24,503.43,426.24,276.74,430.21,619.65,284.53,193.23
2014-01-27,501.45,425.06,275.72,431.16,617.54,282.75,193.64
2014-01-28,505.2,428.02,277.2,434.91,622.35,286.3,194.43
2014-01-29,496.67,420.24,278.48,430.41,618.66,283.27,194.24
2014-01-30,504.9,420.98,279.72,434.13,619.63,287.01,197.15
2014-01-31,498.48,419.15,278.04,431.97,610.44,283.73,198.77
2014-02-03,485.19,409.84,271.39,420.34,599.58,276.7,197.23
2014-02-04,490.85,412.1,273.72,423.0,603.98,279.33,196.02
2014-02-05,491.62,412.43,274.15,422.55,598.77,278.96,194.97
2014-02-06,501.79,416.86,278.32,428.43,606.57,283.1,196.21
2014-02-07,508.11,420.66,282.16,435.46,613.21,286.68,197.42
2014-02-10,507.9,422.47,283.41,433.06,609.35,287.03,198.83
2014-02-11,511.56,426.98,286.84,438.0,618.04,289.85,200.58
2014-02-12,511.82,424.91,285.96,438.95,615.76,289.69,200.32
2014-02-13,514.03,426.7,288.69,439.9,618.12,290.78,202.63
2014-02-14,516.93,429.19,290.69,443.12,627.11,291.21,204.0
2014-02-18,517.36,426.38,291.0,442.12,629.11,291.69,204.57
2014-02-19,512.67,425.06,288.88,438.23,629.42,287.92,203.43
2014-02-20,515.62,427.22,291.86,441.62,634.22,288.63,205.07
2014-02-21,516.5,426.31,291.53,441.6,629.81,288.72,205.38
2014-02-24,519.34,427.87,290.05,445.15,639.36,291.13,204.75
2014-02-25,522.04,429.55,291.16,443.18,639.27,289.33,204.59
2014-02-26,525.11,428.71,293.3,443.41,635.36,288.96,203.6
2014-02-27,527.06,430.74,295.29,445.96,635.29,290.55,203.05
